mid ,date ,venue,bat_team,bow_team,batsman,bowler,runs,wickets,overs,runs_last5,wickets_last 5,striker,nonstriker,total
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Meredith,29,1,4.3,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Hardik Pandya,Meredith,30,1,4.4,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Meredith,30,1,4.5,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Meredith,31,1,4.6,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Meredith,33,1,4.6,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Hardik Pandya,Cameron Green,34,1,5.1,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Cameron Green,38,1,5.2,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Cameron Green,42,1,5.3,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Cameron Green,48,1,5.4,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Cameron Green,49,1,5.5,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Hardik Pandya,Cameron Green,50,1,5.6,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Hardik Pandya,Piyush Chawla,50,2,6.1,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Vijay Shankar,Piyush Chawla,51,2,6.2,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Vijay Shankar,Piyush Chawla,52,2,6.2,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Piyush Chawla,52,2,6.3,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Piyush Chawla,53,2,6.4,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Vijay Shankar,Piyush Chawla,54,2,6.5,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Piyush Chawla,55,2,6.6,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Karthikeya,57,2,7.1,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Karthikeya,59,2,7.2,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Karthikeya,59,2,7.3,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Karthikeya,60,2,7.4,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Vijay Shankar,Karthikeya,60,2,7.5,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Vijay Shankar,Karthikeya,60,2,7.6,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Piyush Chawla,64,2,8.1,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Piyush Chawla,64,2,8.2,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Piyush Chawla,64,2,8.3,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Piyush Chawla,66,2,8.4,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Piyush Chawla,67,2,8.5,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Vijay Shankar,Piyush Chawla,68,2,8.6,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Vijay Shankar,Karthikeya,68,2,9.1,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Vijay Shankar,Karthikeya,72,2,9.2,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Vijay Shankar,Karthikeya,78,2,9.3,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Vijay Shankar,Karthikeya,79,2,9.4,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Karthikeya,83,2,9.5,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Karthikeya,84,2,9.6,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Meredith,85,2,10.1,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Vijay Shankar,Meredith,85,2,10.2,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Vijay Shankar,Meredith,85,2,10.3,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Vijay Shankar,Meredith,86,2,10.4,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Meredith,90,2,10.5,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Meredith,91,2,10.6,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Karthikeya,91,3,11.1,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,David Miller,Karthikeya,92,3,11.2,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Vijay Shankar,Karthikeya,93,3,11.3,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,David Miller,Karthikeya,94,3,11.4,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Vijay Shankar,Karthikeya,95,3,11.5,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,David Miller,Karthikeya,99,3,11.6,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Vijay Shankar,Piyush Chawla,101,3,12.1,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Vijay Shankar,Piyush Chawla,101,4,12.2,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Abhinav Manohar,Piyush Chawla,101,4,12.3,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Abhinav Manohar,Piyush Chawla,101,4,12.4,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Abhinav Manohar,Piyush Chawla,102,4,12.5,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,David Miller,Piyush Chawla,103,4,12.6,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,David Miller,Karthikeya,105,4,13.1,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,David Miller,Karthikeya,111,4,13.2,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,David Miller,Karthikeya,111,4,13.3,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,David Miller,Karthikeya,112,4,13.4,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Abhinav Manohar,Karthikeya,112,4,13.5,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Abhinav Manohar,Karthikeya,113,4,13.6,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Abhinav Manohar,Piyush Chawla,117,4,14.1,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Abhinav Manohar,Piyush Chawla,121,4,14.2,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Abhinav Manohar,Piyush Chawla,122,4,14.3,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,David Miller,Piyush Chawla,123,4,14.4,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Abhinav Manohar,Piyush Chawla,129,4,14.5,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Abhinav Manohar,Piyush Chawla,130,4,14.6,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Abhinav Manohar,Behrendorff,131,4,15.1,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,David Miller,Behrendorff,132,4,15.2,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Abhinav Manohar,Behrendorff,133,4,15.3,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,David Miller,Behrendorff,134,4,15.4,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,David Miller,Behrendorff,135,4,15.4,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Abhinav Manohar,Behrendorff,137,4,15.5,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Abhinav Manohar,Behrendorff,137,4,15.6,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,David Miller,Meredith,138,4,16.1,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Abhinav Manohar,Meredith,140,4,16.2,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Abhinav Manohar,Meredith,144,4,16.3,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Abhinav Manohar,Meredith,145,4,16.4,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,David Miller,Meredith,149,4,16.5,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,David Miller,Meredith,150,4,16.6,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,David Miller,Cameron Green,151,4,17.1,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Abhinav Manohar,Cameron Green,157,4,17.2,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Abhinav Manohar,Cameron Green,163,4,17.3,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Abhinav Manohar,Cameron Green,164,4,17.4,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,David Miller,Cameron Green,166,4,17.5,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,David Miller,Cameron Green,172,4,17.6,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Abhinav Manohar,Meredith,172,5,18.1,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Rahul Tewatia,Meredith,178,5,18.2,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Rahul Tewatia,Meredith,179,5,18.3,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,David Miller,Meredith,179,5,18.4,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,David Miller,Meredith,185,5,18.5,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,David Miller,Meredith,191,5,18.6,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Rahul Tewatia,Behrendorff,192,5,19.1,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Rahul Tewatia,Behrendorff,198,5,19.1,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Rahul Tewatia,Behrendorff,204,5,19.2,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Rahul Tewatia,Behrendorff,205,5,19.3,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,David Miller,Behrendorff,205,5,19.4,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,David Miller,Behrendorff,205,5,19.5,,,,,207
35,25-04-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Rashid Khan,Behrendorff,207,5,19.6,,,,,207
,,,,,,,,,,,,,,
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,saha,Moshin Khan,0,0,0.1,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,saha,Moshin Khan,1,0,0.2,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,saha,Moshin Khan,0,0,0.2,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,saha,Moshin Khan,3,0,0.3,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,saha,Moshin Khan,4,0,0.4,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,saha,Moshin Khan,8,0,0.4,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,saha,Moshin Khan,12,0,0.5,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,saha,Moshin Khan,12,0,0.6,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,gill,Avesh Khan,13,0,1.1,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,saha,Avesh Khan,13,0,1.2,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,saha,Avesh Khan,13,0,1.3,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,saha,Avesh Khan,13,0,1.4,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,saha,Avesh Khan,19,0,1.5,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,saha,Avesh Khan,23,0,1.6,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,gill,Krunal Pandya,24,0,2.1,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,saha,Krunal Pandya,28,0,2.2,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,saha,Krunal Pandya,28,0,2.3,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,saha,Krunal Pandya,29,0,2.4,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,gill,Krunal Pandya,30,0,2.5,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,gill,Krunal Pandya,31,0,2.6,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,saha,Moshin Khan,37,0,3.1,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,saha,Moshin Khan,38,0,3.2,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,gill,Moshin Khan,39,0,3.3,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,saha,Moshin Khan,43,0,3.4,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,saha,Moshin Khan,49,0,3.5,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,saha,Moshin Khan,53,0,3.6,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,gill,Krunal Pandya,55,0,4.1,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,gill,Krunal Pandya,55,0,4.2,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,gill,Krunal Pandya,57,0,4.3,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,gill,Krunal Pandya,57,0,4.4,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,gill,Krunal Pandya,57,0,4.5,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,gill,Krunal Pandya,63,0,4.6,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,saha,Yash Thakur,69,0,5.1,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,saha,Yash Thakur,69,0,5.2,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,saha,Yash Thakur,70,0,5.3,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,gill,Yash Thakur,71,0,5.4,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,saha,Yash Thakur,72,0,5.5,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,gill,Yash Thakur,78,0,5.6,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,saha,Ravi Bishnoi,78,0,6.1,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,saha,Ravi Bishnoi,78,0,6.2,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,saha,Ravi Bishnoi,79,0,6.3,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,gill,Ravi Bishnoi,80,0,6.4,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,saha,Ravi Bishnoi,81,0,6.5,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,gill,Ravi Bishnoi,82,0,6.6,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,gill,Mayers,83,0,7.1,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,saha,Mayers,87,0,7.2,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,saha,Mayers,87,0,7.3,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,saha,Mayers,91,0,7.4,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,saha,Mayers,92,0,7.5,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,gill,Mayers,93,0,7.5,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,saha,Mayers,98,0,7.6,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,gill,Ravi Bishnoi,104,0,8.1,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,gill,Ravi Bishnoi,105,0,8.2,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,saha,Ravi Bishnoi,106,0,8.3,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,gill,Ravi Bishnoi,107,0,8.4,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,gill,Ravi Bishnoi,113,0,8.4,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,gill,Ravi Bishnoi,114,0,8.5,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,saha,Ravi Bishnoi,115,0,8.6,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,saha,Krunal Pandya,116,0,9.1,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,gill,Krunal Pandya,117,0,9.2,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,saha,Krunal Pandya,118,0,9.3,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,gill,Krunal Pandya,119,0,9.4,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,saha,Krunal Pandya,120,0,9.5,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,gill,Krunal Pandya,121,0,9.6,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,gill,Swapnil Singh,123,0,10.1,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,gill,Swapnil Singh,125,0,10.2,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,gill,Swapnil Singh,126,0,10.3,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,saha,Swapnil Singh,126,0,10.4,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,saha,Swapnil Singh,127,0,10.5,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,gill,Swapnil Singh,128,0,10.6,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,gill,Krunal Pandya,129,0,11.1,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,saha,Krunal Pandya,133,0,11.2,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,saha,Krunal Pandya,134,0,11.3,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,gill,Krunal Pandya,135,0,11.4,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,saha,Krunal Pandya,136,0,11.5,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,gill,Krunal Pandya,142,0,11.6,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,saha,Avesh Khan,142,1,12.1,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,Hardik Pandya,Avesh Khan,142,1,12.2,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,Hardik Pandya,Avesh Khan,142,1,12.3,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,Hardik Pandya,Avesh Khan,143,1,12.4,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,gill,Avesh Khan,144,1,12.5,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,Hardik Pandya,Avesh Khan,145,1,12.6,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,Hardik Pandya,Yash Thakur,146,1,13.1,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,gill,Yash Thakur,147,1,13.2,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,Hardik Pandya,Yash Thakur,148,1,13.3,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,gill,Yash Thakur,149,1,13.4,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,gill,Yash Thakur,150,1,13.4,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,Hardik Pandya,Yash Thakur,156,1,13.5,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,Hardik Pandya,Yash Thakur,156,1,13.6,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,gill,Stoinis,162,1,14.1,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,gill,Stoinis,163,1,14.2,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,Hardik Pandya,Stoinis,165,1,14.3,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,Hardik Pandya,Stoinis,169,1,14.4,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,Hardik Pandya,Stoinis,175,1,14.5,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,Hardik Pandya,Stoinis,176,1,14.6,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,Hardik Pandya,Moshin Khan,177,1,15.1,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,gill,Moshin Khan,178,1,15.2,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,Hardik Pandya,Moshin Khan,179,1,15.3,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,gill,Moshin Khan,183,1,15.4,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,gill,Moshin Khan,184,1,15.5,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,Hardik Pandya,Moshin Khan,184,2,15.6,,,,,227
51,07-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Lucknow Super Gaints,gill,Avesh Khan,185,2,16.1,,,,,227
